timestamp,latency_ms,is_incident
2026-07-28 07:50:00,132.68,0
2026-07-28 07:55:00,143.06,0
2026-07-28 08:00:00,135.99,0
2026-07-28 08:05:00,159.21,0
2026-07-28 08:10:00,201.28,0
2026-07-28 08:15:00,206.92,0
2026-07-28 08:20:00,200.37,0
2026-07-28 08:25:00,149.7,0
2026-07-28 08:30:00,128.98,0
2026-07-28 08:35:00,199.89,0
2026-07-28 08:40:00,184.13,0
2026-07-28 08:45:00,220.47,0
2026-07-28 08:50:00,233.21,0
2026-07-28 08:55:00,213.36,0
2026-07-28 09:00:00,241.62,0
2026-07-28 09:05:00,222.35,0
2026-07-28 09:10:00,237.64,0
2026-07-28 09:15:00,192.64,0
2026-07-28 09:20:00,214.35,0
2026-07-28 09:25:00,232.19,0
2026-07-28 09:30:00,262.95,0
2026-07-28 09:35:00,213.88,0
2026-07-28 09:40:00,255.19,0
2026-07-28 09:45:00,224.12,0
2026-07-28 09:50:00,232.9,0
2026-07-28 09:55:00,279.41,0
2026-07-28 10:00:00,170.05,0
2026-07-28 10:05:00,194.97,0
2026-07-28 10:10:00,190.69,0
2026-07-28 10:15:00,165.41,0
2026-07-28 10:20:00,225.28,0
2026-07-28 10:25:00,294.44,0
2026-07-28 10:30:00,247.03,0
2026-07-28 10:35:00,272.28,0
2026-07-28 10:40:00,322.96,0
2026-07-28 10:45:00,340.54,0
2026-07-28 10:50:00,267.47,0
2026-07-28 10:55:00,348.9,0
2026-07-28 11:00:00,280.68,0
2026-07-28 11:05:00,239.66,0
2026-07-28 11:10:00,252.66,0
2026-07-28 11:15:00,217.33,0
2026-07-28 11:20:00,243.88,0
2026-07-28 11:25:00,270.58,0
2026-07-28 11:30:00,336.25,0
2026-07-28 11:35:00,399.79,0
2026-07-28 11:40:00,230.48,0
2026-07-28 11:45:00,319.63,0
2026-07-28 11:50:00,248.74,0
2026-07-28 11:55:00,329.04,0
2026-07-28 12:00:00,297.06,0
2026-07-28 12:05:00,220.19,0
2026-07-28 12:10:00,364.09,0
2026-07-28 12:15:00,277.94,0
2026-07-28 12:20:00,283.15,0
2026-07-28 12:25:00,258.53,0
2026-07-28 12:30:00,280.06,0
2026-07-28 12:35:00,341.98,0
2026-07-28 12:40:00,307.46,0
2026-07-28 12:45:00,338.99,0
2026-07-28 12:50:00,342.44,0
2026-07-28 12:55:00,408.51,0
2026-07-28 13:00:00,303.89,0
2026-07-28 13:05:00,248.6,0
2026-07-28 13:10:00,394.17,0
2026-07-28 13:15:00,307.27,0
2026-07-28 13:20:00,399.61,0
2026-07-28 13:25:00,351.08,0
2026-07-28 13:30:00,320.63,0
2026-07-28 13:35:00,350.11,0
2026-07-28 13:40:00,467.76,0
2026-07-28 13:45:00,478.97,0
2026-07-28 13:50:00,333.95,0
2026-07-28 13:55:00,339.6,0
2026-07-28 14:00:00,400.54,0
2026-07-28 14:05:00,283.36,0
2026-07-28 14:10:00,350.19,0
2026-07-28 14:15:00,328.04,0
2026-07-28 14:20:00,348.38,0
2026-07-28 14:25:00,283.01,0
2026-07-28 14:30:00,246.6,0
2026-07-28 14:35:00,225.63,0
2026-07-28 14:40:00,267.39,0
2026-07-28 14:45:00,300.32,0
2026-07-28 14:50:00,308.56,0
2026-07-28 14:55:00,459.6,0
2026-07-28 15:00:00,394.43,0
2026-07-28 15:05:00,270.86,0
2026-07-28 15:10:00,341.56,0
2026-07-28 15:15:00,296.94,0
2026-07-28 15:20:00,302.24,0
2026-07-28 15:25:00,327.37,0
2026-07-28 15:30:00,352.21,0
2026-07-28 15:35:00,294.86,0
2026-07-28 15:40:00,377.5,0
2026-07-28 15:45:00,252.34,0
2026-07-28 15:50:00,308.42,0
2026-07-28 15:55:00,488.64,0
2026-07-28 16:00:00,316.61,0
2026-07-28 16:05:00,391.01,0
2026-07-28 16:10:00,304.96,0
2026-07-28 16:15:00,330.63,0
2026-07-28 16:20:00,292.57,0
2026-07-28 16:25:00,284.44,0
2026-07-28 16:30:00,252.88,0
2026-07-28 16:35:00,311.83,0
2026-07-28 16:40:00,245.5,0
2026-07-28 16:45:00,319.8,0
2026-07-28 16:50:00,341.85,0
2026-07-28 16:55:00,297.65,0
2026-07-28 17:00:00,262.2,0
2026-07-28 17:05:00,296.74,0
2026-07-28 17:10:00,256.18,0
2026-07-28 17:15:00,317.33,0
2026-07-28 17:20:00,190.91,0
2026-07-28 17:25:00,247.35,0
2026-07-28 17:30:00,181.71,0
2026-07-28 17:35:00,196.58,0
2026-07-28 17:40:00,325.35,0
2026-07-28 17:45:00,295.78,0
2026-07-28 17:50:00,218.75,0
2026-07-28 17:55:00,187.87,0
2026-07-28 18:00:00,142.77,0
2026-07-28 18:05:00,218.23,0
2026-07-28 18:10:00,367.76,0
2026-07-28 18:15:00,254.25,0
2026-07-28 18:20:00,210.08,0
2026-07-28 18:25:00,249.63,0
2026-07-28 18:30:00,171.28,0
2026-07-28 18:35:00,212.43,0
2026-07-28 18:40:00,225.39,0
2026-07-28 18:45:00,215.33,0
2026-07-28 18:50:00,249.06,0
2026-07-28 18:55:00,227.01,0
2026-07-28 19:00:00,237.66,0
2026-07-28 19:05:00,183.86,0
2026-07-28 19:10:00,241.58,0
2026-07-28 19:15:00,272.13,0
2026-07-28 19:20:00,168.33,0
2026-07-28 19:25:00,168.72,0
2026-07-28 19:30:00,248.62,0
2026-07-28 19:35:00,186.51,0
2026-07-28 19:40:00,245.46,0
2026-07-28 19:45:00,173.87,0
2026-07-28 19:50:00,241.64,0
2026-07-28 19:55:00,188.07,0
2026-07-28 20:00:00,190.06,0
2026-07-28 20:05:00,237.51,0
2026-07-28 20:10:00,165.88,0
2026-07-28 20:15:00,147.65,0
2026-07-28 20:20:00,159.41,0
2026-07-28 20:25:00,185.25,0
2026-07-28 20:30:00,127.31,0
2026-07-28 20:35:00,187.06,0
2026-07-28 20:40:00,149.62,0
2026-07-28 20:45:00,200.38,0
2026-07-28 20:50:00,104.72,0
2026-07-28 20:55:00,138.3,0
2026-07-28 21:00:00,116.32,0
2026-07-28 21:05:00,134.33,0
2026-07-28 21:10:00,161.22,0
2026-07-28 21:15:00,147.72,0
2026-07-28 21:20:00,144.25,0
2026-07-28 21:25:00,145.21,0
2026-07-28 21:30:00,153.45,0
2026-07-28 21:35:00,122.16,0
2026-07-28 21:40:00,164.73,0
2026-07-28 21:45:00,161.87,0
2026-07-28 21:50:00,152.55,0
2026-07-28 21:55:00,155.89,0
2026-07-28 22:00:00,147.43,0
2026-07-28 22:05:00,199.85,0
2026-07-28 22:10:00,135.23,0
2026-07-28 22:15:00,128.9,0
2026-07-28 22:20:00,117.98,0
2026-07-28 22:25:00,111.31,0
2026-07-28 22:30:00,106.31,0
2026-07-28 22:35:00,112.49,0
2026-07-28 22:40:00,129.38,0
2026-07-28 22:45:00,138.18,0
2026-07-28 22:50:00,130.4,0
2026-07-28 22:55:00,111.82,0
2026-07-28 23:00:00,149.93,0
2026-07-28 23:05:00,144.73,0
2026-07-28 23:10:00,122.36,0
2026-07-28 23:15:00,111.3,0
2026-07-28 23:20:00,137.37,0
2026-07-28 23:25:00,128.03,0
2026-07-28 23:30:00,94.86,0
2026-07-28 23:35:00,120.98,0
2026-07-28 23:40:00,127.75,0
2026-07-28 23:45:00,103.15,0
2026-07-28 23:50:00,124.91,0
2026-07-28 23:55:00,92.49,0
2026-07-29 00:00:00,140.52,0
2026-07-29 00:05:00,138.35,0
2026-07-29 00:10:00,105.64,0
2026-07-29 00:15:00,118.08,0
2026-07-29 00:20:00,71.7,0
2026-07-29 00:25:00,89.89,0
2026-07-29 00:30:00,105.04,0
2026-07-29 00:35:00,91.35,0
2026-07-29 00:40:00,126.06,0
2026-07-29 00:45:00,158.9,0
2026-07-29 00:50:00,89.79,0
2026-07-29 00:55:00,95.51,0
2026-07-29 01:00:00,115.93,0
2026-07-29 01:05:00,148.61,0
2026-07-29 01:10:00,89.3,0
2026-07-29 01:15:00,116.47,0
2026-07-29 01:20:00,154.7,0
2026-07-29 01:25:00,82.87,0
2026-07-29 01:30:00,88.67,0
2026-07-29 01:35:00,103.57,0
2026-07-29 01:40:00,101.89,0
2026-07-29 01:45:00,129.67,0
2026-07-29 01:50:00,117.14,0
2026-07-29 01:55:00,81.58,0
2026-07-29 02:00:00,123.38,0
2026-07-29 02:05:00,101.48,0
2026-07-29 02:10:00,141.84,0
2026-07-29 02:15:00,100.88,0
2026-07-29 02:20:00,100.88,0
2026-07-29 02:25:00,124.92,0
2026-07-29 02:30:00,130.24,0
2026-07-29 02:35:00,123.3,0
2026-07-29 02:40:00,84.15,0
2026-07-29 02:45:00,125.83,0
2026-07-29 02:50:00,95.02,0
2026-07-29 02:55:00,119.7,0
2026-07-29 03:00:00,89.01,0
2026-07-29 03:05:00,124.96,0
2026-07-29 03:10:00,99.99,0
2026-07-29 03:15:00,92.04,0
2026-07-29 03:20:00,132.23,0
2026-07-29 03:25:00,121.83,0
2026-07-29 03:30:00,104.77,0
2026-07-29 03:35:00,152.46,0
2026-07-29 03:40:00,108.84,0
2026-07-29 03:45:00,118.94,0
2026-07-29 03:50:00,124.59,0
2026-07-29 03:55:00,106.6,0
2026-07-29 04:00:00,130.26,0
2026-07-29 04:05:00,109.18,0
2026-07-29 04:10:00,112.1,0
2026-07-29 04:15:00,154.99,0
2026-07-29 04:20:00,101.05,0
2026-07-29 04:25:00,79.33,0
2026-07-29 04:30:00,164.52,0
2026-07-29 04:35:00,195.84,0
2026-07-29 04:40:00,115.7,0
2026-07-29 04:45:00,88.33,0
2026-07-29 04:50:00,119.08,0
2026-07-29 04:55:00,120.34,0
2026-07-29 05:00:00,123.22,0
2026-07-29 05:05:00,105.03,0
2026-07-29 05:10:00,143.41,0
2026-07-29 05:15:00,142.99,0
2026-07-29 05:20:00,100.13,0
2026-07-29 05:25:00,149.71,0
2026-07-29 05:30:00,192.46,0
2026-07-29 05:35:00,138.26,0
2026-07-29 05:40:00,127.16,0
2026-07-29 05:45:00,132.79,0
2026-07-29 05:50:00,153.46,0
2026-07-29 05:55:00,101.47,0
2026-07-29 06:00:00,143.97,0
2026-07-29 06:05:00,131.46,0
2026-07-29 06:10:00,198.5,0
2026-07-29 06:15:00,139.24,0
2026-07-29 06:20:00,195.84,0
2026-07-29 06:25:00,120.08,0
2026-07-29 06:30:00,164.43,0
2026-07-29 06:35:00,158.28,0
2026-07-29 06:40:00,129.12,0
2026-07-29 06:45:00,157.52,0
2026-07-29 06:50:00,191.8,0
2026-07-29 06:55:00,147.04,0
2026-07-29 07:00:00,116.21,0
2026-07-29 07:05:00,158.83,0
2026-07-29 07:10:00,136.97,0
2026-07-29 07:15:00,153.23,0
2026-07-29 07:20:00,162.45,0
2026-07-29 07:25:00,122.69,0
2026-07-29 07:30:00,126.17,0
2026-07-29 07:35:00,186.24,0
2026-07-29 07:40:00,157.29,0
2026-07-29 07:45:00,110.23,0
2026-07-29 07:50:00,203.9,0
2026-07-29 07:55:00,188.22,0
2026-07-29 08:00:00,159.55,0
2026-07-29 08:05:00,144.91,0
2026-07-29 08:10:00,216.16,0
2026-07-29 08:15:00,200.51,0
2026-07-29 08:20:00,292.75,0
2026-07-29 08:25:00,208.22,0
2026-07-29 08:30:00,209.61,0
2026-07-29 08:35:00,192.09,0
2026-07-29 08:40:00,232.19,0
2026-07-29 08:45:00,227.14,0
2026-07-29 08:50:00,257.47,0
2026-07-29 08:55:00,189.47,0
2026-07-29 09:00:00,194.84,0
2026-07-29 09:05:00,195.73,0
2026-07-29 09:10:00,249.06,0
2026-07-29 09:15:00,286.4,0
2026-07-29 09:20:00,203.84,0
2026-07-29 09:25:00,207.61,0
2026-07-29 09:30:00,240.03,0
2026-07-29 09:35:00,219.65,0
2026-07-29 09:40:00,275.77,0
2026-07-29 09:45:00,156.76,0
2026-07-29 09:50:00,204.99,0
2026-07-29 09:55:00,209.04,0
2026-07-29 10:00:00,160.32,0
2026-07-29 10:05:00,207.01,0
2026-07-29 10:10:00,211.18,0
2026-07-29 10:15:00,242.81,0
2026-07-29 10:20:00,310.99,0
2026-07-29 10:25:00,246.18,0
2026-07-29 10:30:00,215.99,0
2026-07-29 10:35:00,260.07,0
2026-07-29 10:40:00,320.64,0
2026-07-29 10:45:00,224.95,0
2026-07-29 10:50:00,229.87,0
2026-07-29 10:55:00,302.38,0
2026-07-29 11:00:00,265.27,0
2026-07-29 11:05:00,313.09,0
2026-07-29 11:10:00,280.5,0
2026-07-29 11:15:00,321.89,0
2026-07-29 11:20:00,237.52,0
2026-07-29 11:25:00,287.96,0
2026-07-29 11:30:00,280.14,0
2026-07-29 11:35:00,235.65,0
2026-07-29 11:40:00,223.08,0
2026-07-29 11:45:00,336.93,0
2026-07-29 11:50:00,281.62,0
2026-07-29 11:55:00,251.32,0
2026-07-29 12:00:00,298.93,0
2026-07-29 12:05:00,375.06,0
2026-07-29 12:10:00,204.34,0
2026-07-29 12:15:00,236.73,0
2026-07-29 12:20:00,264.0,0
2026-07-29 12:25:00,407.71,0
2026-07-29 12:30:00,331.5,0
2026-07-29 12:35:00,363.52,0
2026-07-29 12:40:00,259.09,0
2026-07-29 12:45:00,261.2,0
2026-07-29 12:50:00,347.77,0
2026-07-29 12:55:00,325.47,0
2026-07-29 13:00:00,356.79,0
2026-07-29 13:05:00,313.53,0
2026-07-29 13:10:00,341.98,0
